"PERC_TRUSTED_PAIR_TXN","PERC_PAST_15_DAY_TXN_CNT","PAST_30_DAY_TXN_CNT","PAST_21_DAY_TXN_CNT","FREQ_ACCNT_TXN_CNT","FREQ_ACCT_TXN_AMT","JURIDICTION_CODE","AVG_TRANS_AMT","WIRES_TXN","NO_HIGH_RISK_TXN","NO_OF_ACCOUNTS","TOTAL_HR_TXN","PAST_7DAYS_TXN_CNT","PAST_15DAYS_TXN_CNT","PAST_15_DAY_TXN_AMT","PAST_7_DAY_TXN_AMT","TOT_TXN_AMT","NO_OF_ACCOUNTS.1","AVG_MONTHLY_TXN","AVG_TRAN_CNT","DAYS_BTW_2_TXN","DAY_OF_TXN","WIRES_TXN_AMT","PAST_21_DAY_TXN_AMT","PAST_30_DAY_TXN_AMT","RISK_FLAG","AVG_MI_TXN_AMT","AVG_CASH_TXN_AMT","AVG_BO_TXN_AMT","ALERT_STATUS","RF_pred","LR_pred","ANN_pred","Xgboost_pred"
-0.854743005,1.409567724,0.84079338,-0.52683107,0.598849859,0.543825543,0.072032258,-1.436129969,-0.533149202,-0.019794358,0.186970151,0.689741552,0.845532295,0.170359992,0.13563433,0.769962517,-1.051475925,0.527450582,0.779946347,-0.135217865,1.267948707,-1.195667794,0.018152715,-1.059279097,0.020159887,0.148556304,0.336040514,0.113094564,2.68,0,-2.07e-16,5.63e-05,2.29e-06,0.000508257
1.196770176,-0.047906057,0.472539237,0.757095092,-0.275167671,0.105900177,-0.215624271,0.050892033,0.606812314,-0.273739145,-0.823966183,0.625717941,0.323600217,-0.2659061,-0.136762929,-0.539280365,0.207431212,-0.939958322,-0.038581826,-0.112603259,-0.098580347,0.004221785,-0.091264934,-0.207191438,0.535541642,0.461159283,0.003709081,0.006649256,10.75,0,-2.14e-16,0.000413506,2.29e-06,0.000614855
1.303900432,0.329955798,0.000475977,0.524520874,-0.019356388,-0.657378293,0.074229603,-0.158330922,0.080722213,-0.282688481,-0.713245434,0.000158169,0.361553748,-0.332253211,1.146286267,0.689855297,-0.269311552,-0.063256497,0.074271706,-0.053071572,-0.334100353,-0.963729004,0.038031054,-0.380764091,0.312495095,0.139163626,-0.024307956,0.023799173,3.58,0,-2.24e-16,0.000142158,3.19e-06,0.00056946
-0.514782065,1.255340737,0.659077214,0.832755914,0.312963233,0.334524704,0.229705486,0.513650491,-1.072613788,-0.164341047,-0.004204571,0.289393561,0.27099152,0.743478213,0.569044229,0.316890643,-0.618502875,1.143860009,1.365043977,-0.005350229,0.21196052,0.508050365,-0.291646684,-0.82643431,-0.040751839,-0.161215573,0.039137928,0.071218786,13.94,0,-1.85e-16,0.000296664,1.32e-05,0.000614855
-0.037757054,1.374341907,0.15672932,0.879607092,0.332544779,-1.139903322,1.041280377,-0.281472984,-0.39731859,0.500496552,-0.443655433,0.180041028,0.365164131,0.345567463,0.63727251,-0.59613769,-0.177782489,-0.186396129,0.349408513,0.197323554,0.107766843,0.620820381,0.020130489,0.408435405,-0.646968146,-0.412195382,0.549914767,0.28977407,3.79,0,-2.09e-16,0.000171868,1.99e-06,0.000614855
-3.349541526,3.703545092,-2.96017935,-0.006084617,0.736211756,6.642617003,-6.882478206,-14.3187015,-2.368481607,-3.29348448,-0.942808053,1.356581693,-1.267753417,3.18770601,0.683848331,1.203899627,0.275856666,0.82057067,-0.274685649,3.694257207,-7.437606239,2.530696341,1.228072542,0.884799366,-0.393172093,-0.409645152,-0.197887587,0.164268279,74.05,0,-2.74e-17,0.000716148,0,0.005681054
1.077230002,0.035261853,0.346969569,1.433351127,-0.226617883,-0.173147885,0.101472594,-0.00454742,0.344977449,-0.134211807,-0.602728313,0.322801442,-0.515439938,0.154079403,-0.045224838,-0.698776995,0.287358355,-0.920808694,-0.379484995,-0.12340143,-0.078958307,-0.112365796,-0.097055672,0.086441141,0.633361225,-0.316312094,0.028778446,0.023062774,53.56,0,-2.06e-16,0.000624846,3.93e-06,0.000695997
1.301484216,0.211743689,0.057868711,0.224946077,0.196930088,0.012572108,-0.028858067,-0.015523829,-0.219735611,0.08871458,0.535370151,0.971956665,0.996779755,0.253850833,0.354904008,0.812930397,-1.129972406,0.264476728,0.606714737,-0.009998157,-0.276459451,-0.800303368,-0.026207597,-0.827274858,0.362342899,0.147677851,-0.030576917,-0.001920981,0.99,0,-2.02e-16,6.89e-05,2.29e-06,0.000532135
0.037210229,0.0233168,1.135900006,-2.629448421,-0.035185332,-0.831338774,0.331223453,-0.236626974,1.563586907,-1.330911851,-1.160804012,-0.086998541,-0.101409858,-0.27770683,1.349649268,0.237031293,-1.06164695,0.573846248,0.182674851,-0.077139077,0.104877866,0.561096321,-0.040437503,-0.438404687,-1.112622698,-0.393371059,0.083748652,0.010656915,0.05,0,-1.74e-16,6.84e-05,2.52e-05,0.000515573
-2.097137092,-0.236856119,0.94885622,-0.436355565,0.634928066,-0.946408131,-0.006438455,0.519517578,-0.258715622,-0.545876168,0.565952198,0.913112182,0.051564506,0.301237313,-0.931537024,0.444294689,-0.540745128,0.081748229,0.300170383,-0.261058287,-0.191000875,-0.226522863,1.009097915,0.008497097,0.089164893,0.332478259,0.199784904,-0.02247121,1,0,-1.49e-16,0.000116742,2.19e-05,0.00050297
1.22561991,0.588750994,0.015713647,2.188432995,0.471331361,0.065891953,0.253227479,0.002508724,-1.067088057,0.893338721,0.356055327,0.124170443,-0.311013308,0.636674672,-0.306549763,0.915707723,-1.056271974,0.365148382,-0.312661171,-0.144150449,-0.05437152,-0.233455087,-0.163256123,-0.518786231,0.67605834,0.041844434,-0.035003517,-0.0035133,4.57,0,-1.63e-16,0.000320505,3.93e-06,0.00203941
-3.597137261,1.283455301,0.341047508,0.238386072,-1.323466727,-0.012776012,-1.224242678,1.767659041,0.030097308,-0.715955255,-1.855785395,1.275188395,1.918738138,0.165894688,-0.053464284,0.724445752,0.117215229,0.119199931,0.460764352,-0.255402848,-0.105297359,-0.140331719,-0.149613429,-0.355785953,0.580357508,0.420536206,0.043924258,-0.409902092,11.13,0,-2.18e-16,6.82e-05,4.41e-06,0.000532135
-1.928734321,0.475712108,0.423815206,-1.849936263,0.101001747,-0.137275247,0.112985141,0.172971669,-0.316017687,1.031332653,-1.206345191,-0.341987215,0.856517031,-0.975833761,-0.913310956,0.502756348,0.36010908,-1.996036423,0.278464583,0.244793428,-0.074188951,0.518915032,-0.172583761,-0.718507653,0.31761152,-0.329713392,-0.386289467,-0.483293137,6.62,0,-1.91e-16,3.39e-05,5.11e-06,0.00084476
0.663000521,-0.383971763,0.786193306,2.603988256,-0.555683768,0.182285474,0.079094379,-0.044444421,-0.509996885,0.486503226,-0.852530574,0.285445786,1.232711055,-0.154776376,0.769766794,1.188696301,-1.013279314,0.076526727,-1.059026861,0.490799481,0.103621233,-0.304659992,-0.228997697,-0.109331799,0.209361806,-0.111308358,-0.022902486,0.080881825,274.82,0,-1.19e-16,0.00031161,5.24e-06,0.002248947
-0.581302754,1.531527266,2.350102705,2.119950189,0.487356003,-0.179401597,1.056360745,-0.366169264,-1.587619302,0.579960897,-0.235399302,0.265931083,1.595147652,-0.339788426,0.62976322,0.162097992,-0.537689955,-0.275669452,-0.117069129,0.190192489,-0.030686879,0.040739351,-0.322669184,0.40850732,0.26064868,0.012570003,-0.24041506,-0.141495243,0.79,0,-1.34e-16,0.000505909,5.24e-06,0.002048614
-4.19873461,0.194120637,-3.917585678,3.920747846,-1.875485747,-2.118932927,-3.61444511,1.687884465,-2.189871136,-4.684233325,4.376906664,-5.007440828,-1.304745078,-6.192475264,1.002404267,-3.316934301,-6.188834152,-1.040412649,1.233044349,1.003350431,0.801312236,-0.183000576,-0.440386862,0.292539412,-0.144967422,-0.251743982,1.249413674,-0.131524644,238.9,1,0.804166667,0.796389915,0.78,0.843286037
1.147504788,-1.896216153,1.394463064,-0.901396534,-2.310112148,0.512919251,-1.775848217,0.253318786,-0.6025653,1.038015114,-0.964947014,-0.377509868,0.447868079,-1.304100379,-0.701064043,-1.000572188,1.235039356,-0.349157761,-0.336029021,-0.133160784,-0.085313364,0.244610192,-0.075663685,0.111620915,0.211025731,-0.054664448,0.096046558,0.051454423,132,0,-1.22e-16,9.27e-05,3.64e-05,0.000853483
1.180500852,-0.125850266,1.25452588,0.859523455,-1.047000435,-0.291123583,-0.590101996,0.044737145,0.855059894,-0.255151293,-0.646995557,0.706349942,0.543699886,-0.506225253,0.145158104,0.139448665,-0.202768311,-0.297008237,-0.044157237,-0.067104273,-0.085609517,-0.029676733,0.025078315,0.447794894,0.271085652,0.314631294,0.020019358,0.028530346,9.61,0,-2.16e-16,0.000378153,4.51e-06,0.000636601
-1.93412991,0.58897114,1.316216445,1.417163122,-0.079376248,-0.009237748,0.477129819,0.321846458,-0.466160953,-0.271882355,-1.079803811,0.77169142,1.481014747,-0.223616827,0.155247061,-0.478597084,0.183079822,-0.214004747,1.395230272,0.051747685,-0.274412314,-0.401080672,0.466940263,-0.108393456,0.640899212,-0.30203366,-0.02110037,0.225473597,89.9,0,-1.79e-16,0.000266215,5.24e-06,0.000695997
-3.173047911,-3.066070836,2.33746932,-0.857313621,0.802435601,-1.558285164,-0.955052048,-0.28862646,-0.313833182,0.422094456,-0.412350298,-0.15671598,1.312304009,-1.337858084,-0.052409481,1.336852226,-0.104900414,-1.135697435,0.051152747,-0.047680428,0.115703576,0.955531767,-0.661911364,0.562673003,0.500890303,-0.121475995,0.558959521,-0.318254969,300,0,-1.3e-16,0.000158402,6.42e-06,0.00084476
1.240574833,0.20309675,0.398051951,0.425333391,-0.244654763,-0.473417416,-0.035749017,-0.047410311,-0.218946012,0.098293954,1.215741167,1.043267828,0.46755072,0.380387549,0.336123369,0.587884241,-0.804926971,0.039688472,0.294737906,-0.059563503,-0.225447846,-0.678675871,0.080589721,-0.002660485,0.237734619,0.097152465,-0.032177376,0.005883538,1.98,0,-2.22e-16,0.000117718,3.95e-06,0.00055554
-2.009016376,0.877597494,0.156256722,-1.174511806,-3.776262013,-0.090716582,-0.718480762,1.536232831,-0.61321197,-0.894618797,-1.586943636,-0.558999071,-1.225308404,0.372957415,-1.424875717,1.453207267,1.178664227,-1.252687943,0.137153602,-0.822202217,0.280892897,0.491090771,0.254136337,0.708507363,-0.73390955,-0.566034161,-0.501392445,-0.175157005,259.7,0,-1.53e-16,0.000340464,1.49e-05,0.000520899
1.220998679,0.666644642,-0.339467873,1.109901386,0.319122894,-0.663150122,0.240847244,-0.121051921,-0.438597792,-0.419732805,1.577098649,0.946206489,0.737093829,-1.03402869,0.295721028,0.760565513,0.255752164,0.972748941,-0.173035713,-0.032811116,-0.013083059,0.037380695,-0.1824416,-0.089163841,0.73269654,-0.326992312,0.032830681,0.039397821,1,0,-1.31e-16,0.000805913,4.41e-05,0.000988444
-0.143528009,1.422322035,0.341207566,0.875904094,0.939678412,-0.2543331,0.794927672,-0.085513989,-1.333247187,-0.58819492,1.290570147,0.332143891,0.917345267,-1.305720629,0.950010972,0.199438628,1.066651751,1.302060576,2.035204176,0.30497019,-0.043568046,-0.018866076,-0.366726537,-0.566589972,-0.046358239,0.607552936,0.11405374,0.138976308,0.76,0,-5.74e-17,0.000924347,0.002882831,0.000998649
-2.394852612,-1.058665573,0.721251571,0.797909534,2.513992559,-1.318426394,-1.357916196,0.090535513,0.159217305,0.740201724,0.258184836,-0.700388477,-1.575345209,0.059821417,1.248636415,0.679994706,-0.230256544,0.949974886,1.826231029,-0.958616039,-0.574063092,-0.884201408,-1.011256566,-0.800057452,-0.667685661,0.250135831,0.545741373,0.013434996,8,0,-1.49e-16,0.000155972,1.1e-05,0.00063026
-1.341623723,-1.244303864,1.950319514,-0.787277945,-0.237524148,0.571929387,0.484130832,0.259441711,0.719037345,-0.905107461,0.438116728,0.198171812,-1.395435806,-0.39641636,-1.207650907,0.044562277,-0.252922068,-0.149567927,-0.082489192,0.568653867,0.057281994,-0.144908875,0.579951841,-0.299098036,-0.448072266,0.750943861,-0.205154413,-0.088299027,249.19,0,-1.98e-16,0.000306004,2.13e-05,0.00050297
-1.111495232,-0.257575207,2.250209635,1.152670903,0.432904474,1.254126028,-0.58416279,-0.609681605,1.014602463,0.334532824,0.826374844,0.1968869,-1.885993498,-0.472025637,-0.578141396,-1.243007101,0.570459827,-0.159056766,0.407187527,-0.510613592,0.86291279,0.927825035,-0.343058086,-0.25626823,-0.600742166,-0.180331288,0.026762226,-0.358335321,45.03,1,-1.87e-16,0.002967833,5.88e-06,0.000621318
-1.142801252,1.409179955,-0.64674146,-1.254767197,2.420123044,3.376525106,-0.204953696,0.135929509,0.019185369,0.357833218,0.035795904,-0.251040035,-0.096891021,-0.410269542,1.123010021,0.670275803,-0.445253265,0.296746904,0.215836484,0.273383843,0.391298734,-1.307445239,0.115662548,0.913466453,0.111611581,0.092952191,0.369318089,0.217595301,1.79,0,-2.22e-16,1.44e-05,5.08e-06,0.000515573
-0.963562362,1.4302552,0.664457672,0.678668253,-0.028075877,-0.32273575,0.349281505,0.391335476,-0.801556773,0.144169078,0.759694926,0.604238698,0.037997532,0.733789879,0.327474715,0.06364444,-0.407124779,0.730270832,0.818397388,-0.008878462,0.206160556,0.530444426,-0.116325838,0.015912813,-0.170849828,-0.335842558,0.026492241,0.146928552,15.42,0,-2.32e-16,0.000247183,1.99e-06,0.00055554
1.173965607,0.039874104,0.268462399,1.271995617,-0.286251397,-0.176271267,-0.081497429,0.118849537,0.339134173,0.140319249,0.324790947,0.032210006,-1.999702927,0.586384665,-0.816630866,-0.048624315,-0.28016669,0.305003842,0.416380125,-0.242075724,-0.116971229,-0.275992502,-0.128825111,-0.032208115,0.684925269,-0.333756091,0.005667338,0.00307677,15.22,0,-2.15e-16,0.000568052,3.93e-06,0.00063026
1.219323098,-0.975533088,0.929032156,-0.69027251,-1.194815406,0.657894892,-1.356485257,0.447722601,-0.282387211,0.63116588,1.39761252,-0.203484643,-1.015714358,-0.174287253,0.202536731,0.737732869,0.730468968,-1.33414715,0.050371014,-0.03581283,0.440117738,1.313878105,-0.094661514,-0.254999651,0.333623907,0.053157396,0.062163319,0.003666073,19,0,-1.9e-16,0.000271772,7.37e-06,0.000520899
1.141917343,0.584339915,0.775204319,2.280549936,0.025211558,0.06188562,0.029496323,0.035914468,-1.081672605,0.791649453,1.102559996,1.114738201,1.093556089,0.214044293,-0.195563248,1.08297004,-1.101048963,-0.007107239,-0.510274544,-0.042335585,-0.25015185,-0.811301357,0.116470661,-0.029585971,0.213226949,-0.329965059,-0.00050199,0.022081533,12.11,0,-1.68e-16,0.000191353,0.003882541,0.002130789
1.217232567,0.127406328,-0.021129906,0.380695711,0.074198808,0.080138078,-0.210478595,0.2113697,0.043935628,-0.112847432,0.981654296,-0.018115364,-1.261728584,0.195436311,0.860768808,0.653815782,-0.14196352,0.15638309,0.002276757,-0.17507647,-0.270711437,-0.853085935,0.079213208,-0.749840244,0.15407394,0.154356828,-0.021177085,0.007057032,1.98,0,-2.2e-16,0.000169233,2.29e-06,0.00056946
1.308022908,-0.977350598,0.878426938,-0.738886662,-1.418826312,0.093339463,-1.252356569,0.108269128,-0.10362187,0.611915669,-1.540731612,-0.662592434,0.419296042,-0.3927431,1.617967238,-0.303774871,-0.703966516,1.998431617,-0.810402946,-0.333199141,-0.204333646,-0.192937018,-0.085917118,-0.577479561,0.065258098,1.172304145,-0.014321068,0.025048906,56.75,0,-2.1e-16,3.56e-05,3.71e-06,0.000515573
-0.400111152,0.803898358,1.438088543,-0.217204649,0.431012567,-0.37897607,1.575872651,-0.601009427,-0.360801848,-0.062625547,-0.107212705,-0.393228092,-0.354977479,-0.056659984,0.93236769,-0.560708527,-0.177085324,-0.797705859,-0.230790111,0.051595305,-0.032405421,0.236700759,-0.23786704,0.107823165,-0.133928598,0.386060823,-0.382962329,-0.363800443,65.2,0,-1.96e-16,0.000324333,1.5e-06,0.000515573
-5.69385053,6.178322702,-4.302930109,-0.345997736,0.931639883,0.17884496,1.069322629,0.060172166,5.531912577,8.542921465,4.33458701,-0.075669404,-0.97364614,-6.173435535,2.130913982,-1.309208117,3.01667523,-0.456398281,-2.401720289,3.673978975,-1.278284783,0.214753804,0.250866779,-1.492162638,0.182599187,-0.642541162,-0.729746044,-2.731977369,0.79,0,0.016,1.71e-07,0,0.051670693
1.393439366,-0.196433019,0.232087222,-0.537729129,-0.859399888,-1.165035565,-0.441688625,-0.243074046,-0.920120152,0.195724293,0.222286943,-0.29537393,0.917517177,-1.271335179,0.794538341,1.492989083,0.913133286,-1.265509906,0.471944608,0.152900119,-0.138372889,-0.475437238,0.106743411,0.307242494,0.259116201,-0.482374989,0.026585146,0.045752376,12,0,-1.3e-16,0.000121986,0.000292,0.000853483
-1.081649923,0.538182358,2.103658355,0.252124136,-0.747761165,0.205147311,-0.401010819,0.772949966,0.19600263,-1.008148298,-0.969639058,-0.099096618,-0.813018765,0.022952599,0.31406284,-0.097634732,0.361032479,-0.345908318,-0.186547876,-0.122256727,0.0758668,0.137930115,-0.035628639,0.095314532,-0.203752146,0.327614779,-0.022673316,0.017298019,28.75,0,-2.06e-16,0.000486611,4.41e-06,0.000545469
1.196033068,0.360608472,0.473581708,1.116094957,-0.286306086,-0.85340172,0.21655627,-0.26016014,-0.129341261,-0.047718513,-0.165826848,0.861705067,1.24929938,0.09525819,0.892323212,0.121239617,-0.545800318,-0.308491134,-0.384973048,-0.021719915,-0.028523085,-0.041003639,-0.0518107,0.407917364,0.576385471,-0.44482304,0.026533043,0.031667455,24,0,-2.21e-16,0.000258183,2.29e-06,0.000614855
-2.869794946,1.335666962,-1.009530198,1.693884729,-0.741479895,-0.796772696,-2.614241877,1.066636468,-1.135496522,-3.943336821,2.572830216,-2.2886635,0.562084178,-5.33871421,-1.853251891,-2.619233054,-5.231425127,-1.234853737,0.397308037,0.01155721,0.528421373,0.228027081,-0.749297963,-0.067178963,0.215792485,-0.453651012,0.349191043,0.198862268,16.48,1,0.8375,0.276929333,0.84,0.702675283
1.241593717,-0.625311424,-0.123030537,-0.648757732,-0.833207684,-1.135677741,-0.108701583,-0.259229029,-1.326394904,0.825582632,1.568770455,-0.045790471,-0.327641978,0.365960514,-0.244490134,0.904670026,0.246871135,-1.043351011,0.794464083,0.201267495,0.34446619,0.717129677,-0.238483592,0.580243051,0.716671041,-0.076183873,-0.045183182,0.006523428,89,0,-2.13e-16,0.000187387,3.65e-06,0.000515573
-1.536223433,0.018094094,0.208895235,-1.333640747,-0.797049586,0.483309081,1.55900875,0.536343007,-0.644713575,-1.117909455,0.59927099,0.297300697,-0.469239985,0.735999558,-0.055059787,0.735676281,-0.62892875,-0.07057611,-0.451795193,0.670863817,0.105725244,-0.448812652,0.79985281,-0.689977021,-0.176883538,0.702866345,0.001994753,0.116404003,368,0,-1.11e-16,4.99e-05,7.3e-06,0.00050297
1.212613555,-0.980032623,1.397129135,-0.970250704,-1.745327388,0.121680158,-1.435464951,0.270606095,-0.495180176,0.678099626,1.617549534,0.866674991,0.789860103,-0.262077287,1.033362625,-0.766596891,-0.228525948,1.470007609,-1.210101676,-0.392041848,-0.070851445,0.282534348,0.11613807,0.29520196,-0.247789317,1.491683878,-0.018826141,0.013882315,26.47,0,-1.55e-16,5.92e-05,0.020007235,0.00050297
1.178770451,0.316668597,0.451718516,1.061569995,-0.137351542,-0.404180261,0.083338289,-0.087135831,-0.04875386,-0.069311657,-0.033636947,0.656369872,0.677682977,0.229926915,1.202304005,-0.148835694,-0.234595549,-0.694668041,-0.737214128,-0.116887442,-0.01522073,0.036723619,-0.002897544,0.086300597,0.489368237,-0.412140799,0.042045486,0.024728615,10.2,0,-2.27e-16,0.000274236,2.29e-06,0.000614855
-0.465796034,0.893616516,1.244050942,-0.101380929,0.252100999,-0.885024885,0.999560931,-0.338336262,-0.475907931,0.209875264,1.266387473,-0.067089349,-1.345751132,0.497329327,-0.035093122,-0.044215453,-0.517483233,0.232236689,0.280551864,-0.102667825,0.102639278,0.297969216,-0.116679171,0.533976384,-0.469734596,0.174583336,-0.354001557,-0.083649091,1.96,0,-2.11e-16,0.000377371,3.95e-06,0.000515573
-1.63906231,-1.125219487,2.001860247,-0.634581733,-1.022635627,0.640333963,1.028445978,0.282892677,0.119550171,-1.353056032,1.17340945,1.424223008,0.481399301,-0.540918022,-1.449500957,-0.089173252,-0.060877604,-0.489046231,-0.308121262,0.851670458,0.206012851,0.0182156,0.866856741,0.259014508,-0.159119762,0.776797066,-0.09593259,0.123823781,378.6,0,-8.4e-17,0.000326607,2.57e-05,0.000520761
-1.014456643,0.315887764,2.473209187,0.636623962,-0.068971216,0.431307694,0.368517878,0.307905405,0.690464738,-1.145707504,-2.095736065,0.057623355,-0.918605658,-0.806327589,-2.38487623,-0.551390349,0.160782619,-0.540169843,0.289335196,-0.038319904,-0.391620513,-0.942495619,-0.159358543,-0.153812999,0.573776719,-0.580931392,0.065907791,0.073696919,53.5,0,-1.71e-16,0.000592469,8.85e-05,0.000602806
-1.708267621,1.947467501,-1.887251229,0.042635738,0.908697479,4.817463543,0.250898972,-1.448688072,-0.287124259,0.435708965,-0.627882799,0.065560115,-0.123639428,0.54612359,0.397364895,-0.310178752,-0.014666278,0.338045799,1.243467222,-0.798790247,2.271444623,-0.518281504,0.22292375,1.008695492,-0.209626881,-0.25890461,0.172631906,0.066504368,257.22,0,-1.61e-16,0.000219268,2.95e-05,0.00052342
1.12146781,-0.615443521,0.917060508,0.317628787,-1.10827623,0.060560118,-0.750685167,0.074720215,-0.985816878,0.8682834,0.908817424,0.943637052,1.235114119,-0.074480955,0.45766069,-0.681308544,-0.809342719,2.047623288,-0.946852523,-0.284526864,-0.254537704,-0.418331873,-0.026425037,-0.023741734,0.232380967,-0.455979779,0.067274896,0.046254379,89.02,0,-2.13e-16,5.63e-05,2.19e-05,0.000532135
1.487719799,-0.761040138,0.358209478,-1.224876351,-1.487839492,-1.546983294,-0.503734004,-0.408787039,-2.234983261,1.423958976,0.185746325,-0.38267588,0.786731959,-0.14853611,0.271817628,-0.747493411,0.788779638,-0.803904717,-0.171011325,-0.311926664,-0.520789901,-1.169023372,0.26443632,0.868824047,0.178684608,-0.563909115,0.011864035,0.026989453,20.87,0,-1.76e-16,1.9e-05,1.9e-05,0.000520899
1.159686818,0.211899095,0.30866768,1.188341492,0.127511118,0.343284132,-0.014277562,0.123675344,-0.028804848,0.031908789,0.962198991,1.402460008,0.391164147,0.131372454,-0.83174635,-0.457722616,-0.138267968,-0.444729429,0.044271212,-0.148285923,-0.06986113,0.044583187,-0.115101217,-0.272734153,0.698302016,-0.3109568,0.040626106,0.002427423,1,0,-1.85e-16,0.000461778,2.29e-06,0.000614855
1.258309829,0.212394118,0.502655838,0.626767588,-0.525711381,-1.005183423,0.029818246,-0.178117764,0.118956874,-0.051706826,-0.29809386,0.109486056,-0.174418982,0.336961242,1.085544799,0.325465288,-0.39453178,-0.48256975,-0.116369305,-0.123062197,-0.262504138,-0.784668228,0.141819253,0.366929997,0.200432327,0.096073723,-0.032403192,0.018118318,2.58,0,-2.2e-16,0.000152392,2.29e-06,0.00055554
-0.287029617,-0.490925682,1.309826728,-1.373485776,-0.718465049,-0.864581135,-0.174441996,-0.178960518,-3.18709183,1.41425026,1.454157258,-0.087063424,1.113055947,-0.091519436,-0.11309152,-1.036814254,0.771546484,0.459187682,1.18121064,0.067515371,0.022545749,0.326615992,0.012187867,0.546993007,-0.163981669,-0.090628763,0.121377373,0.130297939,50,0,-1.65e-16,4.77e-05,3.99e-06,0.000520899
-0.644269655,1.235822767,1.02607232,-0.022404037,-0.158957463,-0.80646879,0.455627239,0.310994844,-1.140092003,-0.519369074,1.368256094,1.314919236,0.927410335,0.579117874,-0.215478335,0.214445336,-0.422443793,0.201110871,0.159766049,-0.105916209,0.244733086,0.604422324,-0.091151019,0.597621052,-0.370256147,0.253133293,-0.017359201,0.082921612,4.5,0,-2.25e-16,0.000318005,5.78e-06,0.000517975
1.149527456,-0.25676649,0.123770594,0.548303846,-0.41866965,-0.502010103,0.11129175,-0.208705763,-1.433196574,0.751947885,-0.178619178,0.450359816,0.961541014,0.270385297,0.769765536,-1.7858094,0.129433435,0.134447222,-1.298814227,-0.369770426,-0.664862418,-1.603769531,0.175632167,-0.000885176,0.206888501,-0.705810428,0.033184055,0.041814268,89.9,0,-1.99e-16,4.03e-05,1.45e-05,0.00055554
-0.976469671,0.564788025,1.067869151,1.853112972,0.100301989,0.057659684,0.447937646,-0.031587211,0.024674466,0.502047879,-0.540951608,-0.031960043,-0.383320501,-0.037426348,0.731547885,-1.400584643,0.836675439,-0.607466613,1.401597507,-0.137010253,-0.110628728,0.271490639,0.223920645,0.099175406,-0.034851899,-0.125990038,0.088082831,0.131432533,43.94,0,-1.26e-16,0.000699147,3.63e-06,0.001721684
-0.647895614,1.229615092,1.165393552,0.903827865,0.14452301,0.089595331,0.252534374,0.396278176,-0.529972521,-0.70262884,-1.500825406,0.770759934,1.486892822,-0.099144412,-0.163087305,-0.365605437,-0.019432954,-0.137804592,1.182913271,0.003839708,-0.143920633,-0.303986271,-0.180302876,-0.432275924,-0.008199586,-0.439850975,0.053068829,0.065534377,3.12,0,-2.01e-16,0.000292517,4.41e-06,0.000614855
-0.427095933,1.008623508,1.278484652,-0.100894504,0.242234188,-0.194028682,0.510730527,0.231365484,-0.607930422,-0.377427572,1.649101713,0.515744826,-0.320639719,-0.13797827,0.482162259,0.303005378,0.054216091,-0.050238092,-0.15679951,0.072223635,-0.188344374,-0.490163545,0.006524927,-0.042555231,-0.274415187,0.085395045,0.256040895,0.083960053,3.58,0,-2.22e-16,0.000145539,3.95e-06,0.00050297
-0.367750659,0.438545204,1.396024576,-0.366464628,-1.031310731,0.033084363,-1.279339857,-2.300164678,-1.054166617,0.721599682,1.023975218,0.686744715,-0.029243537,0.283024726,-0.236394325,-0.60252084,-0.646851373,1.939094018,-2.052270273,-1.116328759,2.119172103,-0.902380172,-0.217445594,0.478576589,0.568360739,-0.429048459,0.321229173,0.249425234,40,0,-1.25e-16,0.000133782,1.9e-05,0.000508257
0.855813261,0.004156197,0.115547024,2.657406839,-0.260712795,-0.690976589,0.548447155,-0.187913651,-0.733131055,0.667597117,-0.771303013,-0.819623445,-1.346391442,0.73173889,0.466952976,0.549238108,-0.441519091,-0.239218534,-0.965906207,0.126191082,0.047706963,-0.372595697,-0.197727177,0.345534903,0.494358126,-0.00818567,-0.071278119,0.044772497,187.64,0,-9.97e-17,0.000623364,3.93e-06,0.002176743
1.237153099,0.026212484,0.325335058,0.653362881,-0.177118655,-0.144042778,-0.034985645,-0.104228469,0.441821228,-0.246570429,-1.236274401,0.722952647,1.074773922,-0.350378228,-0.17944994,0.016364492,-0.360289459,-0.56417229,0.522667626,0.017120866,-0.328662309,-0.780476133,-0.058878054,-0.411238335,0.472271694,0.227255321,-0.014517045,0.014668732,29.99,0,-2.22e-16,0.000166236,3.19e-06,0.00055554
1.555585222,-1.052666094,0.361835621,-1.445517077,-1.519595504,-0.760164541,-1.087702823,-0.083466856,-1.537726611,1.470535758,-1.142398508,-1.899335214,-1.128281341,-0.000246608,0.883536773,-0.044710879,0.389578498,0.132014433,0.046908343,-0.434520485,-0.510862952,-1.198747862,0.1776575,-0.231157392,0.129306549,-0.442553615,0.024908933,0.018340591,7,0,-2.2e-16,1.36e-05,8.74e-06,0.000515573
1.308976515,-0.749019014,0.582982845,-0.300799718,-1.329981488,-0.651170134,-0.622133873,-0.112997246,-0.267439307,0.50336031,-1.010021209,-0.034739164,-0.134128188,-0.316738974,-0.430625547,-1.780861893,0.437914911,0.678729271,-0.376363582,-0.464750597,-0.484247224,-0.769299359,0.023563182,0.43824503,0.277828659,1.052254122,-0.04439434,0.01099163,34.3,0,-2.14e-16,0.000104136,6.63e-05,0.000515573
